"青沥备开(矫焙备)喊/1技喊 林刮殿废牢备"

"C青沥备开(矫焙备)喊","青沥备开(矫焙备)喊","C楷飞喊","楷飞喊","矫痢","醚牢备荐 (疙)","巢磊牢备荐 (疙)","咯磊牢备荐 (疙)"
'41271," 惑废备",'1304,"28技",2024,5153.0000,2797.0000,2356.0000
'41271," 惑废备",'1305,"29技",2024,5367.0000,2951.0000,2416.0000
'41271," 惑废备",'1501,"30技",2024,5044.0000,2818.0000,2226.0000
'41271," 惑废备",'1502,"31技",2024,4889.0000,2714.0000,2175.0000
'41271," 惑废备",'1503,"32技",2024,4966.0000,2810.0000,2156.0000
'41271," 惑废备",'1504,"33技",2024,4474.0000,2494.0000,1980.0000
'41271," 惑废备",'1505,"34技",2024,3871.0000,2201.0000,1670.0000
'41271," 惑废备",'1601,"35技",2024,3686.0000,2040.0000,1646.0000
'41271," 惑废备",'1602,"36技",2024,3572.0000,1959.0000,1613.0000
'41271," 惑废备",'1603,"37技",2024,3249.0000,1766.0000,1483.0000
'41271," 惑废备",'1604,"38技",2024,3482.0000,1871.0000,1611.0000
'41271," 惑废备",'1605,"39技",2024,3515.0000,1865.0000,1650.0000
'41271," 惑废备",'1801,"40技",2024,3698.0000,1934.0000,1764.0000
'41271," 惑废备",'1802,"41技",2024,4249.0000,2222.0000,2027.0000
'41271," 惑废备",'1803,"42技",2024,4544.0000,2414.0000,2130.0000
'41271," 惑废备",'1804,"43技",2024,4679.0000,2425.0000,2254.0000
'41271," 惑废备",'1805,"44技",2024,4905.0000,2558.0000,2347.0000
'41271," 惑废备",'1901,"45技",2024,4860.0000,2468.0000,2392.0000
'41271," 惑废备",'1902,"46技",2024,4483.0000,2364.0000,2119.0000
'41271," 惑废备",'1903,"47技",2024,4975.0000,2566.0000,2409.0000
'41271," 惑废备",'1904,"48技",2024,4853.0000,2471.0000,2382.0000
'41271," 惑废备",'1905,"49技",2024,5391.0000,2711.0000,2680.0000
'41271," 惑废备",'2101,"50技",2024,5872.0000,2989.0000,2883.0000
'41271," 惑废备",'2102,"51技",2024,6342.0000,3097.0000,3245.0000
'41271," 惑废备",'2103,"52技",2024,6500.0000,3266.0000,3234.0000
'41271," 惑废备",'2104,"53技",2024,6886.0000,3399.0000,3487.0000
'41271," 惑废备",'2105,"54技",2024,6965.0000,3502.0000,3463.0000
'41271," 惑废备",'2301,"55技",2024,7126.0000,3448.0000,3678.0000
'41271," 惑废备",'2302,"56技",2024,7075.0000,3543.0000,3532.0000
'41271," 惑废备",'2303,"57技",2024,6709.0000,3284.0000,3425.0000
'41271," 惑废备",'2304,"58技",2024,6373.0000,3295.0000,3078.0000
'41271," 惑废备",'2305,"59技",2024,6690.0000,3394.0000,3296.0000
'41271," 惑废备",'2601,"60技",2024,6217.0000,3230.0000,2987.0000
'41271," 惑废备",'2602,"61技",2024,5654.0000,2994.0000,2660.0000
'41271," 惑废备",'2603,"62技",2024,6090.0000,3252.0000,2838.0000
'41271," 惑废备",'2604,"63技",2024,6123.0000,3217.0000,2906.0000
'41271," 惑废备",'2605,"64技",2024,5869.0000,3071.0000,2798.0000
'41271," 惑废备",'2801,"65技",2024,5076.0000,2683.0000,2393.0000
'41271," 惑废备",'2802,"66技",2024,4489.0000,2355.0000,2134.0000
'41271," 惑废备",'2803,"67技",2024,4166.0000,2143.0000,2023.0000
'41271," 惑废备",'2804,"68技",2024,3503.0000,1796.0000,1707.0000
'41271," 惑废备",'2805,"69技",2024,3368.0000,1703.0000,1665.0000
'41271," 惑废备",'3101,"70技",2024,2832.0000,1372.0000,1460.0000
'41271," 惑废备",'3102,"71技",2024,2283.0000,1125.0000,1158.0000
'41271," 惑废备",'3103,"72技",2024,2474.0000,1160.0000,1314.0000
'41271," 惑废备",'3104,"73技",2024,1658.0000,769.0000,889.0000
'41271," 惑废备",'3105,"74技",2024,1791.0000,846.0000,945.0000
'41271," 惑废备",'3301,"75技",2024,1718.0000,803.0000,915.0000
'41271," 惑废备",'3302,"76技",2024,1779.0000,796.0000,983.0000
'41271," 惑废备",'3303,"77技",2024,1740.0000,771.0000,969.0000
'41271," 惑废备",'3304,"78技",2024,1450.0000,593.0000,857.0000
'41271," 惑废备",'3305,"79技",2024,1294.0000,532.0000,762.0000
'41271," 惑废备",'3601,"80技",2024,1254.0000,504.0000,750.0000
'41271," 惑废备",'3602,"81技",2024,1337.0000,511.0000,826.0000
'41271," 惑废备",'3603,"82技",2024,1427.0000,531.0000,896.0000
'41271," 惑废备",'3604,"83技",2024,1208.0000,413.0000,795.0000
'41271," 惑废备",'3605,"84技",2024,989.0000,318.0000,671.0000
'41271," 惑废备",'3801,"85技",2024,956.0000,311.0000,645.0000
'41271," 惑废备",'3802,"86技",2024,840.0000,270.0000,570.0000
'41271," 惑废备",'3803,"87技",2024,704.0000,214.0000,490.0000
'41271," 惑废备",'3804,"88技",2024,634.0000,185.0000,449.0000
'41271," 惑废备",'3805,"89技",2024,572.0000,150.0000,422.0000
'41271," 惑废备",'4101,"90技",2024,399.0000,88.0000,311.0000
'41271," 惑废备",'4102,"91技",2024,324.0000,72.0000,252.0000
'41271," 惑废备",'4103,"92技",2024,273.0000,73.0000,200.0000
'41271," 惑废备",'4104,"93技",2024,180.0000,52.0000,128.0000
'41271," 惑废备",'4105,"94技",2024,139.0000,31.0000,108.0000
'41271," 惑废备",'4301,"95技",2024,115.0000,29.0000,86.0000
'41271," 惑废备",'4302,"96技",2024,76.0000,14.0000,62.0000
'41271," 惑废备",'4303,"97技",2024,69.0000,6.0000,63.0000
'41271," 惑废备",'4304,"98技",2024,35.0000,5.0000,30.0000
'41271," 惑废备",'4305,"99技",2024,22.0000,7.0000,15.0000
'41271," 惑废备",'440,"100技 捞惑",2024,66.0000,15.0000,51.0000
'41273," 窜盔备",'000,"拌",2024,293388.0000,150849.0000,142539.0000
'41273," 窜盔备",'0401,"0技",2024,1418.0000,729.0000,689.0000
'41273," 窜盔备",'0402,"1技",2024,1426.0000,734.0000,692.0000
'41273," 窜盔备",'0403,"2技",2024,1496.0000,759.0000,737.0000
'41273," 窜盔备",'0404,"3技",2024,1480.0000,763.0000,717.0000
'41273," 窜盔备",'0405,"4技",2024,1520.0000,784.0000,736.0000
'41273," 窜盔备",'0501,"5技",2024,1667.0000,882.0000,785.0000
'41273," 窜盔备",'0502,"6技",2024,1656.0000,808.0000,848.0000
'41273," 窜盔备",'0503,"7技",2024,1820.0000,912.0000,908.0000
'41273," 窜盔备",'0504,"8技",2024,1999.0000,1037.0000,962.0000
'41273," 窜盔备",'0505,"9技",2024,2121.0000,1044.0000,1077.0000
'41273," 窜盔备",'0701,"10技",2024,2090.0000,1075.0000,1015.0000
'41273," 窜盔备",'0702,"11技",2024,2145.0000,1116.0000,1029.0000
'41273," 窜盔备",'0703,"12技",2024,2453.0000,1246.0000,1207.0000
'41273," 窜盔备",'0704,"13技",2024,2421.0000,1204.0000,1217.0000
'41273," 窜盔备",'0705,"14技",2024,2519.0000,1346.0000,1173.0000
'41273," 窜盔备",'1001,"15技",2024,2452.0000,1267.0000,1185.0000
'41273," 窜盔备",'1002,"16技",2024,2747.0000,1440.0000,1307.0000
'41273," 窜盔备",'1003,"17技",2024,2967.0000,1549.0000,1418.0000
'41273," 窜盔备",'1004,"18技",2024,2543.0000,1325.0000,1218.0000
'41273," 窜盔备",'1005,"19技",2024,2681.0000,1353.0000,1328.0000
'41273," 窜盔备",'1201,"20技",2024,3021.0000,1576.0000,1445.0000
'41273," 窜盔备",'1202,"21技",2024,3094.0000,1600.0000,1494.0000
'41273," 窜盔备",'1203,"22技",2024,3252.0000,1666.0000,1586.0000
'41273," 窜盔备",'1204,"23技",2024,3704.0000,1985.0000,1719.0000
'41273," 窜盔备",'1205,"24技",2024,4474.0000,2294.0000,2180.0000
'41273," 窜盔备",'1301,"25技",2024,4373.0000,2323.0000,2050.0000
'41273," 窜盔备",'1302,"26技",2024,4378.0000,2302.0000,2076.0000
'41273," 窜盔备",'1303,"27技",2024,4656.0000,2553.0000,2103.0000
'41273," 窜盔备",'1304,"28技",2024,4820.0000,2566.0000,2254.0000
'41273," 窜盔备",'1305,"29技",2024,4816.0000,2620.0000,2196.0000
'41273," 窜盔备",'1501,"30技",2024,4968.0000,2733.0000,2235.0000
'41273," 窜盔备",'1502,"31技",2024,4729.0000,2628.0000,2101.0000
'41273," 窜盔备",'1503,"32技",2024,4927.0000,2667.0000,2260.0000
'41273," 窜盔备",'1504,"33技",2024,4548.0000,2476.0000,2072.0000
'41273," 窜盔备",'1505,"34技",2024,4206.0000,2304.0000,1902.0000
'41273," 窜盔备",'1601,"35技",2024,3997.0000,2204.0000,1793.0000
'41273," 窜盔备",'1602,"36技",2024,3919.0000,2177.0000,1742.0000
'41273," 窜盔备",'1603,"37技",2024,3633.0000,2019.0000,1614.0000
'41273," 窜盔备",'1604,"38技",2024,3614.0000,2031.0000,1583.0000
'41273," 窜盔备",'1605,"39技",2024,3549.0000,1922.0000,1627.0000
'41273," 窜盔备",'1801,"40技",2024,3549.0000,1890.0000,1659.0000
'41273," 窜盔备",'1802,"41技",2024,3918.0000,2140.0000,1778.0000
'41273," 窜盔备",'1803,"42技",2024,4279.0000,2325.0000,1954.0000
'41273," 窜盔备",'1804,"43技",2024,4488.0000,2428.0000,2060.0000
'41273," 窜盔备",'1805,"44技",2024,4521.0000,2367.0000,2154.0000
'41273," 窜盔备",'1901,"45技",2024,4390.0000,2325.0000,2065.0000
'41273," 窜盔备",'1902,"46技",2024,3985.0000,2032.0000,1953.0000
'41273," 窜盔备",'1903,"47技",2024,4289.0000,2187.0000,2102.0000
'41273," 窜盔备",'1904,"48技",2024,4310.0000,2182.0000,2128.0000
'41273," 窜盔备",'1905,"49技",2024,4784.0000,2509.0000,2275.0000
'41273," 窜盔备",'2101,"50技",2024,5313.0000,2742.0000,2571.0000
'41273," 窜盔备",'2102,"51技",2024,5421.0000,2724.0000,2697.0000
'41273," 窜盔备",'2103,"52技",2024,5463.0000,2669.0000,2794.0000
'41273," 窜盔备",'2104,"53技",2024,5956.0000,2988.0000,2968.0000
'41273," 窜盔备",'2105,"54技",2024,5866.0000,2892.0000,2974.0000
'41273," 窜盔备",'2301,"55技",2024,6051.0000,2965.0000,3086.0000
'41273," 窜盔备",'2302,"56技",2024,6230.0000,3121.0000,3109.0000
'41273," 窜盔备",'2303,"57技",2024,5615.0000,2744.0000,2871.0000
'41273," 窜盔备",'2304,"58技",2024,5469.0000,2896.0000,2573.0000
'41273," 窜盔备",'2305,"59技",2024,5648.0000,2838.0000,2810.0000
'41273," 窜盔备",'2601,"60技",2024,5482.0000,2842.0000,2640.0000
'41273," 窜盔备",'2602,"61技",2024,4969.0000,2609.0000,2360.0000
'41273," 窜盔备",'2603,"62技",2024,5487.0000,2856.0000,2631.0000
'41273," 窜盔备",'2604,"63技",2024,5332.0000,2756.0000,2576.0000
'41273," 窜盔备",'2605,"64技",2024,5252.0000,2785.0000,2467.0000
'41273," 窜盔备",'2801,"65技",2024,4489.0000,2371.0000,2118.0000
'41273," 窜盔备",'2802,"66技",2024,4061.0000,2141.0000,1920.0000
'41273," 窜盔备",'2803,"67技",2024,3699.0000,1907.0000,1792.0000
'41273," 窜盔备",'2804,"68技",2024,3114.0000,1600.0000,1514.0000
'41273," 窜盔备",'2805,"69技",2024,3052.0000,1562.0000,1490.0000
'41273," 窜盔备",'3101,"70技",2024,2474.0000,1220.0000,1254.0000
'41273," 窜盔备",'3102,"71技",2024,1940.0000,984.0000,956.0000
'41273," 窜盔备",'3103,"72技",2024,2202.0000,1050.0000,1152.0000
'41273," 窜盔备",'3104,"73技",2024,1498.0000,760.0000,738.0000
'41273," 窜盔备",'3105,"74技",2024,1619.0000,743.0000,876.0000
'41273," 窜盔备",'3301,"75技",2024,1555.0000,743.0000,812.0000
'41273," 窜盔备",'3302,"76技",2024,1362.0000,633.0000,729.0000
'41273," 窜盔备",'3303,"77技",2024,1365.0000,623.0000,742.0000
'41273," 窜盔备",'3304,"78技",2024,1087.0000,489.0000,598.0000
'41273," 窜盔备",'3305,"79技",2024,901.0000,368.0000,533.0000
'41273," 窜盔备",'3601,"80技",2024,990.0000,422.0000,568.0000
'41273," 窜盔备",'3602,"81技",2024,950.0000,380.0000,570.0000
'41273," 窜盔备",'3603,"82技",2024,1031.0000,406.0000,625.0000
'41273," 窜盔备",'3604,"83技",2024,860.0000,290.0000,570.0000
'41273," 窜盔备",'3605,"84技",2024,718.0000,261.0000,457.0000
'41273," 窜盔备",'3801,"85技",2024,693.0000,239.0000,454.0000
'41273," 窜盔备",'3802,"86技",2024,576.0000,171.0000,405.0000
'41273," 窜盔备",'3803,"87技",2024,521.0000,149.0000,372.0000
'41273," 窜盔备",'3804,"88技",2024,508.0000,136.0000,372.0000
'41273," 窜盔备",'3805,"89技",2024,460.0000,117.0000,343.0000
'41273," 窜盔备",'4101,"90技",2024,318.0000,72.0000,246.0000
'41273," 窜盔备",'4102,"91技",2024,245.0000,50.0000,195.0000
'41273," 窜盔备",'4103,"92技",2024,207.0000,48.0000,159.0000
'41273," 窜盔备",'4104,"93技",2024,141.0000,20.0000,121.0000
'41273," 窜盔备",'4105,"94技",2024,118.0000,16.0000,102.0000
'41273," 窜盔备",'4301,"95技",2024,68.0000,13.0000,55.0000
'41273," 窜盔备",'4302,"96技",2024,62.0000,11.0000,51.0000
'41273," 窜盔备",'4303,"97技",2024,43.0000,7.0000,36.0000
'41273," 窜盔备",'4304,"98技",2024,33.0000,4.0000,29.0000
'41273," 窜盔备",'4305,"99技",2024,22.0000,2.0000,20.0000
'41273," 窜盔备",'440,"100技 捞惑",2024,40.0000,10.0000,30.0000
'41280," 绊剧矫",'000,"拌",2024,1070120.0000,521495.0000,548625.0000
'41280," 绊剧矫",'0401,"0技",2024,5157.0000,2696.0000,2461.0000
'41280," 绊剧矫",'0402,"1技",2024,4999.0000,2532.0000,2467.0000
'41280," 绊剧矫",'0403,"2技",2024,5661.0000,2915.0000,2746.0000
'41280," 绊剧矫",'0404,"3技",2024,5719.0000,2855.0000,2864.0000
'41280," 绊剧矫",'0405,"4技",2024,5793.0000,2977.0000,2816.0000
'41280," 绊剧矫",'0501,"5技",2024,6460.0000,3257.0000,3203.0000
'41280," 绊剧矫",'0502,"6技",2024,6976.0000,3541.0000,3435.0000
'41280," 绊剧矫",'0503,"7技",2024,7582.0000,3921.0000,3661.0000
'41280," 绊剧矫",'0504,"8技",2024,8620.0000,4336.0000,4284.0000
'41280," 绊剧矫",'0505,"9技",2024,9316.0000,4785.0000,4531.0000
'41280," 绊剧矫",'0701,"10技",2024,9129.0000,4712.0000,4417.0000
'41280," 绊剧矫",'0702,"11技",2024,9037.0000,4560.0000,4477.0000
'41280," 绊剧矫",'0703,"12技",2024,10168.0000,5199.0000,4969.0000
'41280," 绊剧矫",'0704,"13技",2024,9907.0000,5053.0000,4854.0000
'41280," 绊剧矫",'0705,"14技",2024,9954.0000,5068.0000,4886.0000
'41280," 绊剧矫",'1001,"15技",2024,9481.0000,4891.0000,4590.0000
'41280," 绊剧矫",'1002,"16技",2024,9997.0000,5044.0000,4953.0000
'41280," 绊剧矫",'1003,"17技",2024,10465.0000,5343.0000,5122.0000
'41280," 绊剧矫",'1004,"18技",2024,9667.0000,4878.0000,4789.0000
'41280," 绊剧矫",'1005,"19技",2024,9118.0000,4634.0000,4484.0000
'41280," 绊剧矫",'1201,"20技",2024,10172.0000,5153.0000,5019.0000
'41280," 绊剧矫",'1202,"21技",2024,10565.0000,5504.0000,5061.0000
'41280," 绊剧矫",'1203,"22技",2024,10478.0000,5338.0000,5140.0000
'41280," 绊剧矫",'1204,"23技",2024,11741.0000,5846.0000,5895.0000
'41280," 绊剧矫",'1205,"24技",2024,13997.0000,6975.0000,7022.0000
'41280," 绊剧矫",'1301,"25技",2024,13576.0000,6839.0000,6737.0000
'41280," 绊剧矫",'1302,"26技",2024,13908.0000,6949.0000,6959.0000
'41280," 绊剧矫",'1303,"27技",2024,14040.0000,6882.0000,7158.0000
'41280," 绊剧矫",'1304,"28技",2024,14417.0000,7268.0000,7149.0000
'41280," 绊剧矫",'1305,"29技",2024,15177.0000,7648.0000,7529.0000
'41280," 绊剧矫",'1501,"30技",2024,15336.0000,7760.0000,7576.0000
'41280," 绊剧矫",'1502,"31技",2024,15308.0000,7725.0000,7583.0000
'41280," 绊剧矫",'1503,"32技",2024,15789.0000,7893.0000,7896.0000
'41280," 绊剧矫",'1504,"33技",2024,15589.0000,7772.0000,7817.0000
'41280," 绊剧矫",'1505,"34技",2024,14164.0000,7123.0000,7041.0000
'41280," 绊剧矫",'1601,"35技",2024,14025.0000,6976.0000,7049.0000
'41280," 绊剧矫",'1602,"36技",2024,13789.0000,6965.0000,6824.0000
'41280," 绊剧矫",'1603,"37技",2024,13320.0000,6596.0000,6724.0000
'41280," 绊剧矫",'1604,"38技",2024,13614.0000,6794.0000,6820.0000
'41280," 绊剧矫",'1605,"39技",2024,14187.0000,7164.0000,7023.0000
'41280," 绊剧矫",'1801,"40技",2024,13876.0000,6851.0000,7025.0000
'41280," 绊剧矫",'1802,"41技",2024,15748.0000,7839.0000,7909.0000
'41280," 绊剧矫",'1803,"42技",2024,16994.0000,8535.0000,8459.0000
'41280," 绊剧矫",'1804,"43技",2024,17335.0000,8455.0000,8880.0000
'41280," 绊剧矫",'1805,"44技",2024,17008.0000,8354.0000,8654.0000
'41280," 绊剧矫",'1901,"45技",2024,17234.0000,8338.0000,8896.0000
'41280," 绊剧矫",'1902,"46技",2024,14893.0000,7382.0000,7511.0000
'41280," 绊剧矫",'1903,"47技",2024,16325.0000,7812.0000,8513.0000
'41280," 绊剧矫",'1904,"48技",2024,16281.0000,7911.0000,8370.0000
'41280," 绊剧矫",'1905,"49技",2024,16886.0000,8195.0000,8691.0000
'41280," 绊剧矫",'2101,"50技",2024,18780.0000,9054.0000,9726.0000
'41280," 绊剧矫",'2102,"51技",2024,19800.0000,9566.0000,10234.0000
'41280," 绊剧矫",'2103,"52技",2024,20426.0000,9792.0000,10634.0000
'41280," 绊剧矫",'2104,"53技",2024,21843.0000,10571.0000,11272.0000
'41280," 绊剧矫",'2105,"54技",2024,21075.0000,10293.0000,10782.0000
'41280," 绊剧矫",'2301,"55技",2024,21062.0000,10270.0000,10792.0000
'41280," 绊剧矫",'2302,"56技",2024,20118.0000,9604.0000,10514.0000
'41280," 绊剧矫",'2303,"57技",2024,18727.0000,8798.0000,9929.0000
'41280," 绊剧矫",'2304,"58技",2024,17536.0000,8865.0000,8671.0000
'41280," 绊剧矫",'2305,"59技",2024,18387.0000,8812.0000,9575.0000
'41280," 绊剧矫",'2601,"60技",2024,18238.0000,8891.0000,9347.0000
'41280," 绊剧矫",'2602,"61技",2024,17219.0000,8610.0000,8609.0000
'41280," 绊剧矫",'2603,"62技",2024,17997.0000,8957.0000,9040.0000
'41280," 绊剧矫",'2604,"63技",2024,17806.0000,8918.0000,8888.0000
'41280," 绊剧矫",'2605,"64技",2024,17677.0000,8829.0000,8848.0000
'41280," 绊剧矫",'2801,"65技",2024,15735.0000,7799.0000,7936.0000
'41280," 绊剧矫",'2802,"66技",2024,14330.0000,7204.0000,7126.0000
'41280," 绊剧矫",'2803,"67技",2024,13675.0000,6914.0000,6761.0000
'41280," 绊剧矫",'2804,"68技",2024,12051.0000,6062.0000,5989.0000
'41280," 绊剧矫",'2805,"69技",2024,12075.0000,5825.0000,6250.0000
'41280," 绊剧矫",'3101,"70技",2024,9735.0000,4855.0000,4880.0000
'41280," 绊剧矫",'3102,"71技",2024,8264.0000,4013.0000,4251.0000
'41280," 绊剧矫",'3103,"72技",2024,8753.0000,4167.0000,4586.0000
'41280," 绊剧矫",'3104,"73技",2024,5474.0000,2533.0000,2941.0000
'41280," 绊剧矫",'3105,"74技",2024,6395.0000,2785.0000,3610.0000
'41280," 绊剧矫",'3301,"75技",2024,6432.0000,2852.0000,3580.0000
'41280," 绊剧矫",'3302,"76技",2024,6591.0000,2855.0000,3736.0000
'41280," 绊剧矫",'3303,"77技",2024,6769.0000,2778.0000,3991.0000
'41280," 绊剧矫",'3304,"78技",2024,5757.0000,2414.0000,3343.0000
'41280," 绊剧矫",'3305,"79技",2024,4869.0000,1988.0000,2881.0000
'41280," 绊剧矫",'3601,"80技",2024,5038.0000,1943.0000,3095.0000
'41280," 绊剧矫",'3602,"81技",2024,5077.0000,1950.0000,3127.0000
'41280," 绊剧矫",'3603,"82技",2024,5789.0000,2285.0000,3504.0000
'41280," 绊剧矫",'3604,"83技",2024,4774.0000,1751.0000,3023.0000
'41280," 绊剧矫",'3605,"84技",2024,4157.0000,1494.0000,2663.0000
'41280," 绊剧矫",'3801,"85技",2024,4137.0000,1472.0000,2665.0000
'41280," 绊剧矫",'3802,"86技",2024,3465.0000,1208.0000,2257.0000
'41280," 绊剧矫",'3803,"87技",2024,3074.0000,1004.0000,2070.0000
'41280," 绊剧矫",'3804,"88技",2024,2725.0000,891.0000,1834.0000
'41280," 绊剧矫",'3805,"89技",2024,2268.0000,698.0000,1570.0000
'41280," 绊剧矫",'4101,"90技",2024,1815.0000,526.0000,1289.0000
'41280," 绊剧矫",'4102,"91技",2024,1359.0000,378.0000,981.0000
'41280," 绊剧矫",'4103,"92技",2024,1042.0000,319.0000,723.0000
'41280," 绊剧矫",'4104,"93技",2024,751.0000,205.0000,546.0000
'41280," 绊剧矫",'4105,"94技",2024,646.0000,146.0000,500.0000
'41280," 绊剧矫",'4301,"95技",2024,493.0000,109.0000,384.0000
'41280," 绊剧矫",'4302,"96技",2024,322.0000,75.0000,247.0000
'41280," 绊剧矫",'4303,"97技",2024,221.0000,43.0000,178.0000
'41280," 绊剧矫",'4304,"98技",2024,140.0000,32.0000,108.0000
'41280," 绊剧矫",'4305,"99技",2024,87.0000,13.0000,74.0000
'41280," 绊剧矫",'440,"100技 捞惑",2024,166.0000,40.0000,126.0000
'41281," 傣剧备",'000,"拌",2024,493097.0000,241971.0000,251126.0000
'41281," 傣剧备",'0401,"0技",2024,2768.0000,1430.0000,1338.0000
'41281," 傣剧备",'0402,"1技",2024,2670.0000,1352.0000,1318.0000
'41281," 傣剧备",'0403,"2技",2024,3083.0000,1580.0000,1503.0000
'41281," 傣剧备",'0404,"3技",2024,3020.0000,1505.0000,1515.0000
'41281," 傣剧备",'0405,"4技",2024,3031.0000,1570.0000,1461.0000
'41281," 傣剧备",'0501,"5技",2024,3270.0000,1678.0000,1592.0000
'41281," 傣剧备",'0502,"6技",2024,3466.0000,1734.0000,1732.0000
'41281," 傣剧备",'0503,"7技",2024,3700.0000,1958.0000,1742.0000
'41281," 傣剧备",'0504,"8技",2024,4235.0000,2123.0000,2112.0000
'41281," 傣剧备",'0505,"9技",2024,4276.0000,2178.0000,2098.0000
'41281," 傣剧备",'0701,"10技",2024,4220.0000,2162.0000,2058.0000
'41281," 傣剧备",'0702,"11技",2024,3994.0000,2051.0000,1943.0000
'41281," 傣剧备",'0703,"12技",2024,4422.0000,2242.0000,2180.0000
'41281," 傣剧备",'0704,"13技",2024,4374.0000,2244.0000,2130.0000
'41281," 傣剧备",'0705,"14技",2024,4145.0000,2111.0000,2034.0000
'41281," 傣剧备",'1001,"15技",2024,4021.0000,2058.0000,1963.0000
'41281," 傣剧备",'1002,"16技",2024,4043.0000,2032.0000,2011.0000
'41281," 傣剧备",'1003,"17技",2024,4170.0000,2100.0000,2070.0000
'41281," 傣剧备",'1004,"18技",2024,3864.0000,1950.0000,1914.0000
'41281," 傣剧备",'1005,"19技",2024,3714.0000,1853.0000,1861.0000
'41281," 傣剧备",'1201,"20技",2024,4201.0000,2138.0000,2063.0000
'41281," 傣剧备",'1202,"21技",2024,4558.0000,2337.0000,2221.0000
'41281," 傣剧备",'1203,"22技",2024,4495.0000,2300.0000,2195.0000
'41281," 傣剧备",'1204,"23技",2024,5069.0000,2539.0000,2530.0000
'41281," 傣剧备",'1205,"24技",2024,5871.0000,2942.0000,2929.0000
'41281," 傣剧备",'1301,"25技",2024,5771.0000,2996.0000,2775.0000
'41281," 傣剧备",'1302,"26技",2024,5976.0000,3016.0000,2960.0000
'41281," 傣剧备",'1303,"27技",2024,6223.0000,3074.0000,3149.0000
'41281," 傣剧备",'1304,"28技",2024,6521.0000,3206.0000,3315.0000
'41281," 傣剧备",'1305,"29技",2024,7022.0000,3508.0000,3514.0000
'41281," 傣剧备",'1501,"30技",2024,7267.0000,3585.0000,3682.0000
'41281," 傣剧备",'1502,"31技",2024,7449.0000,3760.0000,3689.0000
'41281," 傣剧备",'1503,"32技",2024,7753.0000,3833.0000,3920.0000
'41281," 傣剧备",'1504,"33技",2024,7785.0000,3902.0000,3883.0000
'41281," 傣剧备",'1505,"34技",2024,7312.0000,3676.0000,3636.0000
'41281," 傣剧备",'1601,"35技",2024,7096.0000,3496.0000,3600.0000
'41281," 傣剧备",'1602,"36技",2024,7069.0000,3586.0000,3483.0000
'41281," 傣剧备",'1603,"37技",2024,6740.0000,3394.0000,3346.0000
'41281," 傣剧备",'1604,"38技",2024,6958.0000,3554.0000,3404.0000
'41281," 傣剧备",'1605,"39技",2024,7272.0000,3691.0000,3581.0000
'41281," 傣剧备",'1801,"40技",2024,7046.0000,3494.0000,3552.0000
'41281," 傣剧备",'1802,"41技",2024,7778.0000,3964.0000,3814.0000
'41281," 傣剧备",'1803,"42技",2024,8383.0000,4339.0000,4044.0000
'41281," 傣剧备",'1804,"43技",2024,8377.0000,4270.0000,4107.0000
'41281," 傣剧备",'1805,"44技",2024,8120.0000,4109.0000,4011.0000
'41281," 傣剧备",'1901,"45技",2024,8028.0000,3953.0000,4075.0000
'41281," 傣剧备",'1902,"46技",2024,6757.0000,3442.0000,3315.0000
'41281," 傣剧备",'1903,"47技",2024,7401.0000,3664.0000,3737.0000
'41281," 傣剧备",'1904,"48技",2024,7197.0000,3648.0000,3549.0000
'41281," 傣剧备",'1905,"49技",2024,7520.0000,3752.0000,3768.0000
'41281," 傣剧备",'2101,"50技",2024,8244.0000,4079.0000,4165.0000
'41281," 傣剧备",'2102,"51技",2024,8443.0000,4186.0000,4257.0000
'41281," 傣剧备",'2103,"52技",2024,8780.0000,4298.0000,4482.0000
'41281," 傣剧备",'2104,"53技",2024,9310.0000,4621.0000,4689.0000
'41281," 傣剧备",'2105,"54技",2024,8897.0000,4465.0000,4432.0000
'41281," 傣剧备",'2301,"55技",2024,9120.0000,4533.0000,4587.0000
'41281," 傣剧备",'2302,"56技",2024,8765.0000,4209.0000,4556.0000
'41281," 傣剧备",'2303,"57技",2024,8148.0000,3846.0000,4302.0000
'41281," 傣剧备",'2304,"58技",2024,7775.0000,3984.0000,3791.0000
'41281," 傣剧备",'2305,"59技",2024,8177.0000,3926.0000,4251.0000
'41281," 傣剧备",'2601,"60技",2024,8060.0000,3971.0000,4089.0000
'41281," 傣剧备",'2602,"61技",2024,7689.0000,3898.0000,3791.0000
'41281," 傣剧备",'2603,"62技",2024,8041.0000,3986.0000,4055.0000
'41281," 傣剧备",'2604,"63技",2024,8160.0000,4101.0000,4059.0000
'41281," 傣剧备",'2605,"64技",2024,8211.0000,4091.0000,4120.0000
'41281," 傣剧备",'2801,"65技",2024,7310.0000,3609.0000,3701.0000
'41281," 傣剧备",'2802,"66技",2024,6651.0000,3320.0000,3331.0000
'41281," 傣剧备",'2803,"67技",2024,6379.0000,3188.0000,3191.0000
'41281," 傣剧备",'2804,"68技",2024,5677.0000,2756.0000,2921.0000
'41281," 傣剧备",'2805,"69技",2024,5797.0000,2724.0000,3073.0000
'41281," 傣剧备",'3101,"70技",2024,4833.0000,2401.0000,2432.0000
'41281," 傣剧备",'3102,"71技",2024,4031.0000,1926.0000,2105.0000
