기관코드,병원명,등급,위도,경도,주소,전화,시도,시군구,좌표결측
A2200004,근로복지공단태백병원,지역응급의료기관,37.10404228529155,129.0042870499601,"강원특별자치도 태백시 보드미길 8 (장성동, (장성동))",033-580-3119,강원특별자치도,태백시,False
A2200005,의료법인강릉동인병원,지역응급의료센터,37.77432579461282,128.90714180258507,강원특별자치도 강릉시 강릉대로419번길 42 (포남동),033-650-6105,강원특별자치도,강릉시,False
A2200007,강원특별자치도삼척의료원,지역응급의료센터,37.44027922704624,129.16370014395005,강원특별자치도 삼척시 오십천로 473 (정상동),033-571-0431,강원특별자치도,삼척시,False
A2200008,강릉아산병원,권역응급의료센터,37.81842668503607,128.85771413305145,강원특별자치도 강릉시 사천면 방동길 38,033-610-3333,강원특별자치도,강릉시,False
A2200009,강원대학교병원,지역응급의료센터,37.87497158192399,127.74448573764938,"강원특별자치도 춘천시 백령로 156-  (효자동,(효자동))",033-258-2293,강원특별자치도,춘천시,False
A2200010,의산의료재단강릉고려병원,응급실운영신고기관,37.75910092005996,128.89982468955142,강원특별자치도 강릉시 옥가로 30 (옥천동),033-647-7582,강원특별자치도,강릉시,False
A2200011,강원특별자치도강릉의료원,지역응급의료기관,37.74931042017154,128.8887963251862,"강원특별자치도 강릉시 경강로 2007-0 (남문동,강릉의료원)",033-610-1234,강원특별자치도,강릉시,False
A2200012,강원특별자치도속초의료원,지역응급의료센터,38.21622784728713,128.5891194514502,강원특별자치도 속초시 영랑호반길 3 (영랑동),033-630-6000,강원특별자치도,속초시,False
A2200013,한림대학교춘천성심병원,권역응급의료센터,37.88413581388737,127.73989454269612,강원특별자치도 춘천시 삭주로 77 (교동),033-240-5219,강원특별자치도,춘천시,False
A2200014,홍천아산병원,지역응급의료기관,37.69082165229579,127.89490721695594,강원특별자치도 홍천군 홍천읍 산림공원1길 17,033-430-5119,강원특별자치도,홍천군,False
A2200015,강원특별자치도원주의료원,지역응급의료기관,37.332496031537154,127.94896203327232,"강원특별자치도 원주시 서원대로 387 (개운동, (개운동))",033-760-4701,강원특별자치도,원주시,False
A2200016,횡성대성병원,지역응급의료기관,37.47845901170136,127.97994775890872,강원특별자치도 횡성군 횡성읍 횡성로 275,033-345-1191,강원특별자치도,횡성군,False
A2200024,의료법인성지의료재단성지병원,지역응급의료기관,37.3452989790958,127.954009227598,강원특별자치도 원주시 원일로 22 (인동),033-760-3119,강원특별자치도,원주시,False
A2200033,인성병원,응급실운영신고기관,37.88124367430593,127.7268803699377,강원특별자치도 춘천시 금강로 39 (낙원동),033-259-8119,강원특별자치도,춘천시,False
A2200037,의료법인성심의료재단양구성심병원,지역응급의료기관,38.1047788862656,127.99119726275,강원특별자치도 양구군 양구읍 중심로 160,033-480-8816,강원특별자치도,양구군,False
A2200038,근로복지공단동해병원,응급실운영신고기관,37.53232311891651,129.1058560226859,"강원특별자치도 동해시 하평로 11-  (평릉동, (평릉동))",033-530-3119,강원특별자치도,동해시,False
A2200046,의료법인온세움의료재단온재병원,지역응급의료기관,38.19802124533656,128.57838660480326,강원특별자치도 속초시 중앙로 11 (교동),033-639-8988,강원특별자치도,속초시,False
A2200048,근로복지공단정선병원,지역응급의료기관,37.3829238141538,128.658420530712,강원특별자치도 정선군 정선읍 봉양1길 145,033-560-7150,강원특별자치도,정선군,False
A2201730,철원병원,지역응급의료기관,38.15033057072112,127.3080276881726,강원특별자치도 철원군 갈말읍 명성로 208-0,033-452-5012,강원특별자치도,철원군,False
A2300001,충북대학교병원,권역응급의료센터,36.62416682483455,127.4614360502226,"충청북도 청주시 서원구 1순환로 776-0 (개신동,충북대학교병원)",043-269-6114,충청북도,청주시,False
A2300002,의료법인한마음의료재단하나병원,지역응급의료센터,36.623474045244464,127.43081864239412,"충청북도 청주시 흥덕구 2순환로 1262, 하나병원 (가경동)",043-230-6594,충청북도,청주시,False
A2300003,의료법인정산의료재단효성병원,지역응급의료센터,36.62455637262831,127.49558522201268,충청북도 청주시 상당구 쇠내로 16 (금천동),043-221-2192,충청북도,청주시,False
A2300004,충청북도충주의료원,지역응급의료기관,36.97956732195825,127.9703586011334,충청북도 충주시 안림로 239-50 (안림동),043-871-0119,충청북도,충주시,False
A2300005,의료법인자산의료재단제천서울병원,지역응급의료센터,37.13857101389598,128.20613928597675,충청북도 제천시 숭문로 57 (서부동),043-643-2327,충청북도,제천시,False
A2300006,충청북도청주의료원,지역응급의료기관,36.6401389722304,127.473087555201,"충청북도 청주시 서원구 흥덕로 48-0 (사직동,청주의료원)",043-279-0119,충청북도,청주시,False
A2300007,의료법인인화재단한국병원,지역응급의료센터,36.61950588971749,127.49659485930336,충청북도 청주시 상당구 단재로 106 (영운동),043-222-6177,충청북도,청주시,False
A2300008,청주성모병원,지역응급의료센터,36.673801330174406,127.4854695707364,충청북도 청주시 청원구 주성로 173-19 (주중동),043-219-8119,충청북도,청주시,False
A2300009,의료법인명지의료재단명지병원,지역응급의료센터,37.1630057642892,128.23405656001103,"충청북도 제천시 내토로 991-0 (고암동,의료법인명지의료재단명지병원)",043-640-8117,충청북도,제천시,False
A2300010,건국대학교충주병원,지역응급의료센터,36.97897509717851,127.92863660615964,충청북도 충주시 국원대로 82 (교현동),043-840-8330,충청북도,충주시,False
A2300011,의료법인힐링의료재단옥천성모병원,지역응급의료기관,36.313345842294304,127.57197742757523,충청북도 옥천군 옥천읍 성왕로 1195,043-730-7119,충청북도,옥천군,False
A2300013,의료법인 건명의료재단 중앙제일병원,지역응급의료센터,36.85848747628605,127.44050791116804,충청북도 진천군 진천읍 중앙북로 36-0 (진천성모병원),043-537-9119,충청북도,진천군,False
A2300015,의료법인태성의료재단제일조은병원,응급실운영신고기관,36.99760379156879,127.59853452216106,충청북도 음성군 금왕읍 음성로1230번길 10,043-883-8800,충청북도,음성군,False
A2300017,의료법인정민의료재단보은한양병원,응급실운영신고기관,36.48327155579628,127.71821043397682,충청북도 보은군 보은읍 보은로 102,070-7575-2853,충청북도,보은군,False
A2300021,오창중앙병원,응급실운영신고기관,36.70680258158961,127.42965176665308,충청북도 청주시 청원구 오창읍 중부로 683,043-218-0119,충청북도,청주시,False
A2300030,의료법인조윤의료재단영동병원,지역응급의료기관,36.1852328446,127.7808325647,충청북도 영동군 영동읍 대학로 106,043-740-9333,충청북도,영동군,False
A2300034,의료법인대광의료재단괴산성모병원,지역응급의료기관,36.81544387632933,127.78424628538971,충청북도 괴산군 괴산읍 임꺽정로 116-0 (괴산성모병원),043-830-5419,충청북도,괴산군,False
A2300039,의료법인송암의료재단마이크로병원,응급실운영신고기관,36.63402150390528,127.45009452402525,충청북도 청주시 흥덕구 사직대로 26 (복대동),070-7038-2717,충청북도,청주시,False
A2302011,재단법인베스티안재단베스티안병원,응급실운영신고기관,36.6364279047,127.3216412104,충청북도 청주시 흥덕구 오송읍 오송생명1로 191-0,043-904-8925,충청북도,청주시,False
A2302306,충주미래병원,응급실운영신고기관,36.9804284762737,127.927925696639,"충청북도 충주시 국원대로 99-0, 0동 (교현동,미래병원)",043-852-9119,충청북도,충주시,False
A2400001,학교법인동은학원순천향대학교부속천안병원,권역응급의료센터,36.8023584971179,127.135666806479,충청남도 천안시 동남구 순천향6길 31 (봉명동),041-590-7019,충청남도,천안시,False
A2400002,단국대학교의과대학부속병원,권역응급의료센터,36.84295215169462,127.17327537305154,"충청남도 천안시 동남구 망향로 201 (안서동, 단국대학교의과대학부속병원)",041-550-6840,충청남도,천안시,False
A2400003,서산중앙병원,지역응급의료센터,36.78101237096687,126.50342177166652,충청남도 서산시 수석산업로 5 (수석동),041-661-1195,충청남도,서산시,False
A2400004,의료법인 예당의료재단 예산종합병원,지역응급의료기관,36.69111403683895,126.83810397105952,충청남도 예산군 예산읍 금오대로 94,041-330-4119,충청남도,예산군,False
A2400005,충청남도천안의료원,지역응급의료기관,36.775359921186194,127.17992025598448,충청남도 천안시 동남구 충절로 537 (삼룡동),041-570-7119,충청남도,천안시,False
A2400006,충청남도서산의료원,지역응급의료센터,36.77556877677842,126.46515725738563,충청남도 서산시 중앙로 149 (석림동),041-689-7119,충청남도,서산시,False
A2400007,충청남도홍성의료원,지역응급의료센터,36.59933992060475,126.67440672396911,충청남도 홍성군 홍성읍 조양로 224,041-630-6119,충청남도,홍성군,False
A2400008,당진종합병원,지역응급의료센터,36.90439755063778,126.68435813411776,충청남도 당진시 반촌로 5-15 (시곡동),041-358-3624,충청남도,당진시,False
A2400009,의료법인백제병원,지역응급의료센터,36.19250243074026,127.09436976296004,충청남도 논산시 시민로294번길 14 (취암동),041-730-8882,충청남도,논산시,False
A2400010,충청남도공주의료원,지역응급의료기관,36.45905455773722,127.10921562289596,충청남도 공주시 무령로 77 (웅진동),041-962-1365,충청남도,공주시,False
A2400011,재단법인아산사회복지재단보령아산병원,지역응급의료센터,36.38113998244595,126.62282846665184,충청남도 보령시 죽성로 136 (죽정동),041-930-5333,충청남도,보령시,False
A2400012,의료법인영서의료재단천안충무병원,지역응급의료센터,36.79739687904163,127.1315782043232,"충청남도 천안시 서북구 다가말3길 8, 충무병원 (쌍용동)",041-570-7519,충청남도,천안시,False
A2400015,예산명지병원,응급실운영신고기관,36.71373026149238,126.83416958942117,충청남도 예산군 예산읍 신례원로 26,041-335-5166,충청남도,예산군,False
A2400019,새금산병원,응급실운영신고기관,36.10403152848004,127.49620122672218,충청남도 금산군 금산읍 비단로 183,041-754-8053,충청남도,금산군,False
A2400038,학교법인건양교육재단건양대학교부여병원,지역응급의료기관,36.27555409443824,126.90169662482884,충청남도 부여군 부여읍 계백로 200,041-837-1201,충청남도,부여군,False
A2400039,현대병원,지역응급의료기관,36.78311829920936,127.00097027728452,충청남도 아산시 온천대로 1442 (온천동),041-546-7744,충청남도,아산시,False
A2400044,의료법인서해의료재단서해병원,지역응급의료기관,36.08449428686221,126.6875810614244,충청남도 서천군 서천읍 서천로 184,041-950-0219,충청남도,서천군,False
A2402257,아산충무병원,지역응급의료센터,36.77929250489765,127.0199488549524,충청남도 아산시 문화로 381 (모종동),041-536-6519,충청남도,아산시,False
A2402812,나은필병원,응급실운영신고기관,36.8191502671463,127.159326385319,"충청남도 천안시 동남구 만남로 64, 1층일부,4~9층 (신부동)",041-417-1191,충청남도,천안시,False
A2500001,원광대학교병원,권역응급의료센터,35.9642419612473,126.959306346821,"전북특별자치도 익산시 무왕로 895 (신동,(신동))",063-859-1165,전북특별자치도,익산시,False
A2500002,전북대학교병원,권역응급의료센터,35.84697279303408,127.1393674038135,전북특별자치도 전주시 덕진구 건지로 20 (금암동),063-250-1131,전북특별자치도,전주시,False
A2500003,전주고려병원,응급실운영신고기관,35.839839476593305,127.16713261021836,전북특별자치도 전주시 덕진구 안덕원로 367 (산정동),063-240-7330,전북특별자치도,전주시,False
A2500004,전북특별자치도남원의료원,지역응급의료센터,35.43189945917936,127.40719103150715,전북특별자치도 남원시 충정로 365 (고죽동),063-620-1119,전북특별자치도,남원시,False
A2500005,의료법인영경의료재단전주병원,지역응급의료센터,35.81502660230338,127.1247991889436,"전북특별자치도 전주시 완산구 한두평3길 13 (중화산동2가, 전주병원)",063-226-6119,전북특별자치도,전주시,False
A2500006,재단법인예수병원유지재단예수병원,지역응급의료센터,35.81440117465108,127.13325187439274,"전북특별자치도 전주시 완산구 서원로 365 (중화산동1가, 예수병원)",063-230-8280,전북특별자치도,전주시,False
A2500007,전북특별자치도군산의료원,지역응급의료센터,35.95497072788432,126.71189936455204,"전북특별자치도 군산시 의료원로 27 (지곡동,(지곡동, 군산의료원))",063-472-5130,전북특별자치도,군산시,False
A2500008,재단법인 아산사회복지재단 정읍아산병원,지역응급의료센터,35.58899495218047,126.82346011194952,전북특별자치도 정읍시 충정로 606-22 (용계동),063-530-6129,전북특별자치도,정읍시,False
A2500009,의료법인석천재단고창병원,지역응급의료기관,35.43645131091079,126.69331814963527,전북특별자치도 고창군 고창읍 화신1길 9,063-560-5558,전북특별자치도,고창군,False
A2500010,부안성모병원,지역응급의료기관,35.72481539925256,126.73452574138332,전북특별자치도 부안군 부안읍 오정2길 24,063-580-8119,전북특별자치도,부안군,False
A2500011,의료법인대산의료재단익산병원,지역응급의료센터,35.96168123354797,126.96649966881398,전북특별자치도 익산시 무왕로 969 (신동),063-840-9112,전북특별자치도,익산시,False
A2500012,의료법인오성의료재단동군산병원,지역응급의료센터,35.97740074466571,126.73719225835914,전북특별자치도 군산시 조촌로 149 (조촌동),063-440-0516,전북특별자치도,군산시,False
A2500038,김제우석병원,지역응급의료기관,35.80673935689978,126.8796995613974,전북특별자치도 김제시 서암4길 45 (서암동),063-540-5119,전북특별자치도,김제시,False
A2500056,대자인병원,지역응급의료센터,35.84599245880299,127.153316348062,"전북특별자치도 전주시 덕진구 견훤로 390, 대자인병원 (우아동3가)",063-250-8701,전북특별자치도,전주시,False
A2501890,의료법인영경의료재단호성전주병원,지역응급의료기관,35.865528416459995,127.14790290638275,전북특별자치도 전주시 덕진구 동부대로 895 (호성동1가),063-240-8862,전북특별자치도,전주시,False
A2502031,진안군의료원,지역응급의료기관,35.79518695884379,127.43207008323516,전북특별자치도 진안군 진안읍 진무로 1145-0,063-430-7119,전북특별자치도,진안군,False
A2502742,새강병원,지역응급의료기관,35.7969198,127.1320564,전북특별자치도 전주시 완산구 백제대로 20-0 (평화동1가),063-289-9119,전북특별자치도,전주시,False
A2600001,화순전남대학교병원,지역응급의료센터,35.0586707410237,127.002108292339,전남광주통합특별시 화순군 화순읍 서양로 322,061-379-8882,전남광주통합특별시,화순군,False
A2600003,대송의료재단무안병원,지역응급의료기관,34.99175918279295,126.48926066040336,전남광주통합특별시 무안군 무안읍 몽탄로 65,061-450-3119,전남광주통합특별시,무안군,False
A2600004,순천중앙병원,지역응급의료기관,34.95165645129011,127.4844113418781,전남광주통합특별시 순천시 장명로 5 (장천동),061-749-5119,전남광주통합특별시,순천시,False
A2600005,의료법인한국의료재단한국병원,지역응급의료기관,34.947741459842966,127.51235838977138,전남광주통합특별시 순천시 우명길 42 (연향동),061-740-5119,전남광주통합특별시,순천시,False
A2600006,광양사랑병원,지역응급의료기관,34.93614549410383,127.6969510970332,"전남광주통합특별시 광양시 공영로 71 (중동, (중동))",061-797-7119,전남광주통합특별시,광양시,False
A2600007,의료법인해민의료재단세안종합병원,응급실운영신고기관,34.817030098221025,126.38033941552499,전남광주통합특별시 목포시 고하대로 795-2 (연산동),061-260-6666,전남광주통합특별시,목포시,False
A2600008,순천제일병원,지역응급의료기관,34.95422459893048,127.52385648056844,전남광주통합특별시 순천시 기적의도서관1길 3 (조례동),061-720-3800,전남광주통합특별시,순천시,False
A2600009,의료법인행촌의료재단해남종합병원,지역응급의료기관,34.571547222222215,126.61268333333332,전남광주통합특별시 해남군 해남읍 해남로 45,061-530-0119,전남광주통합특별시,해남군,False
A2600010,여수전남병원,지역응급의료기관,34.74501919502327,127.72808408876028,전남광주통합특별시 여수시 좌수영로 49   (광무동),061-640-7118,전남광주통합특별시,여수시,False
A2600011,목포한국병원,권역응급의료센터,34.8092145829474,126.4163391650001,전남광주통합특별시 목포시 영산로 483 (상동),061-270-5666,전남광주통합특별시,목포시,False
A2600012,근로복지공단순천병원,응급실운영신고기관,34.960325022571,127.524525911996,전남광주통합특별시 순천시 조례1길 24 (조례동),061-720-7575,전남광주통합특별시,순천시,False
A2600014,여천전남병원,지역응급의료센터,34.76918041182927,127.65404273510528,전남광주통합특별시 여수시 무선로 95   (선원동),061-690-6118,전남광주통합특별시,여수시,False
A2600015,영광종합병원,지역응급의료기관,35.2841836238628,126.498940298383,"전남광주통합특별시 영광군 영광읍 와룡로 3,",061-350-8129,전남광주통합특별시,영광군,False
A2600016,나주종합병원,지역응급의료기관,35.03640277777778,126.72143611111112,전남광주통합특별시 나주시 영산로 5419 (성북동),061-330-6112,전남광주통합특별시,나주시,False
A2600017,의료법인목포구암의료재단목포중앙병원,지역응급의료센터,34.8208073192579,126.421380872161,전남광주통합특별시 목포시 영산로 627 (석현동),061-280-3119,전남광주통합특별시,목포시,False
A2600018,의료법인영성의료재단고흥종합병원,지역응급의료기관,34.620393082853,127.293713733344,전남광주통합특별시 고흥군 고흥읍 고흥로 1935,061-830-3118,전남광주통합특별시,고흥군,False
A2600019,성가롤로병원,권역응급의료센터,34.9634252378637,127.542308899549,전남광주통합특별시 순천시 순광로 221 (조례동),061-720-6119,전남광주통합특별시,순천시,False
A2600020,목포기독병원,지역응급의료기관,34.80450726279005,126.4204245807054,전남광주통합특별시 목포시 백년대로 303 (상동),061-280-7119,전남광주통합특별시,목포시,False
A2600021,의료법인우범의료재단장흥종합병원,지역응급의료기관,34.67726071666993,126.91093606650924,전남광주통합특별시 장흥군 장흥읍 흥성로 74,061-860-1119,전남광주통합특별시,장흥군,False
A2600022,목포시의료원,지역응급의료기관,34.80395500792446,126.40538707879496,"전남광주통합특별시 목포시 이로로 18 (용해동, (용해동))",061-260-6400,전남광주통합특별시,목포시,False
A2600024,의료법인현경의료재단광양서울병원,지역응급의료기관,34.957912006875524,127.69055714590516,전남광주통합특별시 광양시 진등길 93 (마동),061-798-9819,전남광주통합특별시,광양시,False
A2600027,의료법인한마음의료재단여수제일병원,지역응급의료기관,34.766166666666656,127.66355833333331,"전남광주통합특별시 여수시 쌍봉로 70 (학동, (학동))",061-689-8119,전남광주통합특별시,여수시,False
A2600029,곡성사랑병원,지역응급의료기관,35.27628370526432,127.2879760334259,전남광주통합특별시 곡성군 곡성읍 곡성로 761,061-360-6008,전남광주통합특별시,곡성군,False
A2600032,완도대성병원,지역응급의료기관,34.31716999454396,126.73556371420688,전남광주통합특별시 완도군 완도읍 청해진동로 63,061-554-9500,전남광주통합특별시,완도군,False
A2600034,의료법인 거명의료재단 영광기독병원,지역응급의료기관,35.274959355007304,126.5108758767997,전남광주통합특별시 영광군 영광읍 신남로 265,061-350-3080,전남광주통합특별시,영광군,False
A2600035,의료법인행복나눔의료재단장성병원,지역응급의료기관,35.305871659607845,126.78361958777766,전남광주통합특별시 장성군 장성읍 역전로 171,061-390-9119,전남광주통합특별시,장성군,False
A2600037,장흥우리병원,지역응급의료기관,34.67838230801459,126.91109914454888,전남광주통합특별시 장흥군 장흥읍 흥성로 83,061-860-0119,전남광주통합특별시,장흥군,False
A2600040,진도한국병원,지역응급의료기관,34.482432541575456,126.26412429142384,전남광주통합특별시 진도군 진도읍 남문길 48,061-544-2310,전남광주통합특별시,진도군,False
A2600043,화순성심병원,응급실운영신고기관,35.05844089636795,126.98987847235264,전남광주통합특별시 화순군 화순읍 만연로 31,061-370-9118,전남광주통합특별시,화순군,False
A2600048,화순고려병원,응급실운영신고기관,35.05595373646754,126.98963562835073,전남광주통합특별시 화순군 화순읍 충의로 109,061-370-3778,전남광주통합특별시,화순군,False
A2600050,전라남도강진의료원,지역응급의료기관,34.63681860822126,126.75789950922356,전남광주통합특별시 강진군 강진읍 탐진로 5  ,061-430-1109,전남광주통합특별시,강진군,False
A2600051,의료법인신안대우병원,지역응급의료기관,34.722263099542104,125.93256566497465,전남광주통합특별시 신안군 비금면 송치길 155-11,061-262-3309,전남광주통합특별시,신안군,False
A2600052,보성아산병원,지역응급의료기관,34.775470518786,127.104284083365,전남광주통합특별시 보성군 미력면 가평길 36-17,061-850-3119,전남광주통합특별시,보성군,False
A2600054,담양사랑병원,지역응급의료기관,35.31524596036869,126.98263077003996,전남광주통합특별시 담양군 담양읍 천변7길 19,061-380-9119,전남광주통합특별시,담양군,False
A2600056,전라남도순천의료원,지역응급의료기관,34.95798908690572,127.48303613267494,전남광주통합특별시 순천시 서문성터길 2   (매곡동),061-759-9119,전남광주통합특별시,순천시,False
A2600061,구례병원,지역응급의료기관,35.215900947788214,127.46406009751604,전남광주통합특별시 구례군 구례읍 동편제길 4,061-780-3200,전남광주통합특별시,구례군,False
A2600066,의료법인삼호의료재단벌교삼호병원,지역응급의료기관,34.833846754024535,127.34573228719375,전남광주통합특별시 보성군 벌교읍 남하로 12,061-859-5119,전남광주통합특별시,보성군,False
A2600068,의료법인장호의료재단녹동현대병원,지역응급의료기관,34.5461939078177,127.14569777683867,전남광주통합특별시 고흥군 도양읍 차경구렁목길 215,061-840-1119,전남광주통합특별시,고흥군,False
A2600070,영암한국병원,지역응급의료기관,34.794341315816496,126.70116990992956,전남광주통합특별시 영암군 영암읍 오리정길 8,061-470-7118,전남광주통합특별시,영암군,False
A2600077,해남우리종합병원,지역응급의료기관,34.58423738321411,126.64658297551144,전남광주통합특별시 해남군 옥천면 해남로 597,061-530-7119,전남광주통합특별시,해남군,False
A2600090,의료법인인성의료재단함평성심병원,응급실운영신고기관,35.061886111111114,126.51980555555556,"전남광주통합특별시 함평군 함평읍 영수길 132, 함평성심병원",061-324-0072,전남광주통합특별시,함평군,False
A2600667,금일마취통증의학과의원,응급실운영신고기관,34.349483798831656,127.0297611902535,"전남광주통합특별시 완도군 금일읍 감목길 5, 금일마취통증의학과의원",061-553-3577,전남광주통합특별시,완도군,False
A2601742,여수한국병원,응급실운영신고기관,34.761243178966986,127.67509537253795,전남광주통합특별시 여수시 여천체육공원길 10 (신기동),061-689-9119,전남광주통합특별시,여수시,False
A2602088,의료법인남우의료재단 진도전남병원,지역응급의료기관,34.479273813,126.2651105783,전남광주통합특별시 진도군 진도읍 남문길 12-11 (진도전남병원),061-543-7119,전남광주통합특별시,진도군,False
A2602211,빛가람종합병원,지역응급의료기관,35.024204844204,126.798747430459,전남광주통합특별시 나주시 정보화길 49-0 (빛가람동),061-820-0909,전남광주통합특별시,나주시,False
A2700001,경상북도안동의료원,지역응급의료기관,36.56826733448251,128.73213342858523,경상북도 안동시 태사2길 55 (북문동),054-850-6100,경상북도,안동시,False
A2700002,포항세명기독병원,지역응급의료센터,36.0181008246,129.3615706051,경상북도 포항시 남구 포스코대로 351 (대도동),054-289-1711,경상북도,포항시,False
A2700003,동국대학교의과대학경주병원,지역응급의료센터,35.85839884416154,129.19669937927446,경상북도 경주시 동대로 87 (석장동),054-770-8306,경상북도,경주시,False
A2700004,안동성소병원,지역응급의료센터,36.56712693337398,128.72245351866204,경상북도 안동시 서동문로 99 (금곡동),054-850-8282,경상북도,안동시,False
A2700005,경상북도포항의료원,지역응급의료기관,36.03462413480262,129.3549930430143,"경상북도 포항시 북구 용흥로 36 (용흥동, (용흥동))",054-245-0129,경상북도,포항시,False
A2700006,의료법인동춘의료재단문경제일병원,지역응급의료센터,36.5848214366,128.189771534,경상북도 문경시 당교3길 25 (모전동),054-550-7777,경상북도,문경시,False
A2700007,차의과학대학교부속구미차병원,권역응급의료센터,36.11452808183706,128.34054647885029,경상북도 구미시 신시로10길 12 (형곡동),054-450-9998,경상북도,구미시,False
A2700008,에스포항병원,지역응급의료기관,36.0348228983,129.3314002552,"경상북도 포항시 남구 희망대로 352 (이동, 에스포항병원)",054-289-9120,경상북도,포항시,False
A2700009,의료법인삼백의료재단상주성모병원,지역응급의료기관,36.42029125774357,128.15973341130405,경상북도 상주시 냉림서성길 7 (냉림동),054-530-7811,경상북도,상주시,False
A2700011,상주적십자병원,지역응급의료기관,36.414640776098,128.15560122041242,경상북도 상주시 상서문로 53 (남성동),054-530-3171,경상북도,상주시,False
A2700012,의료법인덕산의료재단김천제일병원,지역응급의료센터,36.13534199566352,128.11882383545816,경상북도 김천시 신음1길 12 (신음동),054-420-9500,경상북도,김천시,False
A2700013,순천향대학교부속구미병원,지역응급의료센터,36.10286857919866,128.38265476387454,"경상북도 구미시 1공단로 179 (공단동, (공단동))",054-468-9119,경상북도,구미시,False
A2700014,의료법인안동병원,권역응급의료센터,36.54691448006022,128.70097021920307,경상북도 안동시 앙실로 11 (수상동),054-840-0119,경상북도,안동시,False
A2700015,구미강동병원,지역응급의료기관,36.096198858616575,128.42297791647263,경상북도 구미시 인동20길 46 (진평동),054-478-9521,경상북도,구미시,False
A2700016,포항성모병원,권역응급의료센터,36.01585627687779,129.33981334567275,경상북도 포항시 남구 대잠동길 17 (대잠동),054-260-8600,경상북도,포항시,False
A2700017,영남대학교의과대학부속영천병원,지역응급의료기관,35.957320739100794,128.91305328332228,경상북도 영천시 오수1길 10 (오수동),054-330-7575,경상북도,영천시,False
A2700018,경상북도김천의료원,지역응급의료기관,36.12249076001089,128.12649330522635,경상북도 김천시 모암길 24 (모암동),054-429-8234,경상북도,김천시,False
A2700019,의)근원의료재단경산중앙병원,지역응급의료기관,35.80882731345708,128.7401572913474,경상북도 경산시 경안로 11 (백천동),053-715-0119,경상북도,경산시,False
A2700020,영주자인병원,지역응급의료기관,36.815947445861305,128.60561041705353,경상북도 영주시 대동로31번길 9 (가흥동),070-7335-5229,경상북도,영주시,False
A2700023,의료법인서준의료재단예천권병원,지역응급의료기관,36.65741644988633,128.45890491333589,경상북도 예천군 예천읍 시장로 136,054-650-2119,경상북도,예천군,False
A2700026,의료법인명성의료재단영양병원,응급실운영신고기관,36.66257764096643,129.1173135291313,경상북도 영양군 영양읍 동서대로 75,054-682-3866,경상북도,영양군,False
A2700030,의료법인석촌의료재단성주병원,응급실운영신고기관,35.91869489182473,128.28669967111344,경상북도 성주군 성주읍 성주읍3길 5-3,054-932-1909,경상북도,성주군,False
A2700031,영주기독병원,지역응급의료기관,36.82516126894279,128.62114810991983,경상북도 영주시 구성로 380 (영주동),054-635-3050,경상북도,영주시,False
A2700036,의료법인서명의료재단세명종합병원,지역응급의료기관,35.82621911080917,128.7374074375532,경상북도 경산시 경안로 208 (중방동),053-819-8500,경상북도,경산시,False
A2700038,의료법인대남의료재단청도대남병원,지역응급의료기관,35.64871261648798,128.73711323398672,경상북도 청도군 화양읍 청화로 79-7,054-370-5112,경상북도,청도군,False
A2700052,울진군의료원,지역응급의료기관,36.99264955966117,129.40949155236495,경상북도 울진군 울진읍 현내항길 71,054-785-7119,경상북도,울진군,False
A2700063,의료법인영제의료재단영남제일병원,지역응급의료기관,36.38925516777733,128.43429486266444,경상북도 의성군 안계면 용기4길 36,054-861-9111,경상북도,의성군,False
A2700066,의료법인왜관병원,응급실운영신고기관,35.99606388888889,128.4015222222222,경상북도 칠곡군 왜관읍 군청2길 10,054-971-1004,경상북도,칠곡군,False
A2700070,의료법인영암의료재단고령영생병원,지역응급의료기관,35.72995531573922,128.27201138885076,경상북도 고령군 대가야읍 중앙로 33 (영생병원),070-4700-0728,경상북도,고령군,False
A2700071,봉화해성병원,응급실운영신고기관,36.89170700324608,128.73350079244224,경상북도 봉화군 봉화읍 보밑길 3,054-679-1331,경상북도,봉화군,False
A2700073,영덕아산병원,응급실운영신고기관,36.52464784739123,129.4022978175491,경상북도 영덕군 영해면 영덕로 1621,054-730-0119,경상북도,영덕군,False
A2700097,계명대학교경주동산병원,지역응급의료기관,35.84545696334947,129.20964031186756,경상북도 경주시 봉황로 65 (서부동),054-770-9420,경상북도,경주시,False
A2702563,의료법인은성의료재단좋은선린병원,지역응급의료기관,36.04808906149477,129.36704339734024,경상북도 포항시 북구 대신로 43 (대신동),054-245-5200,경상북도,포항시,False
A2702752,영주적십자병원,지역응급의료기관,36.8252579707,128.6040034927,"경상북도 영주시 대학로 327-0 (가흥동,영주적십자병원)",054-630-0112,경상북도,영주시,False
A2800001,경상국립대학교병원,권역응급의료센터,35.17634016550792,128.09564813723503,경상남도 진주시 강남로 79 (칠암동),055-750-8282,경상남도,진주시,False
A2800003,제일병원,지역응급의료센터,35.1793997485,128.0899464997,경상남도 진주시 진주대로 885 (강남동),055-750-7119,경상남도,진주시,False
A2800004,창원파티마병원,지역응급의료센터,35.2372418321,128.6444852768,경상남도 창원시 의창구 창이대로 45 (명서동),055-270-1119,경상남도,창원시,False
A2800005,의료법인 대우의료재단대우병원,지역응급의료기관,34.87222152119712,128.72216421007292,경상남도 거제시 두모길 16 (두모동),055-680-8119,경상남도,거제시,False
